名称,大类,中类,经度,纬度,省份,地级市,区县,lon_wgs,lat_wgs,category_group
友好村,交通设施,公交站,121.148717,30.815653,上海市,上海市,金山区,121.14418308689172,30.817786830349096,Transport
金家浜,交通设施,公交站,121.15629,30.809014,上海市,上海市,金山区,121.15177071144576,30.81116479020552,Transport
朱平公路,交通设施,公交站,121.148762,30.81027,上海市,上海市,金山区,121.14422862337956,30.81240692891503,Transport
向化路,交通设施,公交站,121.160111,30.809009,上海市,上海市,金山区,121.15559914688596,30.811166759715316,Transport
糖坊头,交通设施,公交站,121.170893,30.825754,上海市,上海市,金山区,121.16640142109692,30.82792257076083,Transport
新浜,交通设施,公交站,121.16595,30.821584,上海市,上海市,金山区,121.1614487422812,30.823745578862415,Transport
东王堡,交通设施,公交站,121.169945,30.821965,上海市,上海市,金山区,121.1654518111675,30.82413391923964,Transport
南陆,交通设施,公交站,121.16155,30.797097,上海市,上海市,金山区,121.157041997753,30.79926405124722,Transport
水娄崂,交通设施,公交站,121.169866,30.797084,上海市,上海市,金山区,121.16537474847524,30.79926669770968,Transport
匠人浜,交通设施,公交站,121.150431,30.796968,上海市,上海市,金山区,121.1459017593915,30.799115176444293,Transport
中民村,交通设施,公交站,121.141349,30.801242,上海市,上海市,金山区,121.1368037866786,30.80337200790615,Transport
朱平公路,交通设施,公交站,121.14741,30.798105,上海市,上海市,金山区,121.14287525905873,30.800246442811105,Transport
向化路,交通设施,公交站,121.164094,30.797105,上海市,上海市,金山区,121.15959107345378,30.799276791997418,Transport
蔬菜基地,交通设施,公交站,121.154321,30.796952,上海市,上海市,金山区,121.14979898018724,30.79910598083409,Transport
中联村,交通设施,公交站,121.144904,30.821629,上海市,上海市,金山区,121.14036293470038,30.82375316808938,Transport
朱平公路中联路,交通设施,公交站,121.148551,30.823223,上海市,上海市,金山区,121.1440161492111,30.82535227684056,Transport
朱平公路友好村,交通设施,公交站,121.148386,30.816248,上海市,上海市,金山区,121.14385144673231,30.81838093828518,Transport
朱平公路向友路,交通设施,公交站,121.148282,30.810176,上海市,上海市,金山区,121.14374777649276,30.812312173941997,Transport
朱平公路景邱路,交通设施,公交站,121.146649,30.799195,上海市,上海市,金山区,121.14211283650714,30.801334579560024,Transport
朱平公路漕廊公路,交通设施,公交站,121.147355,30.789273,上海市,上海市,金山区,121.14282091055246,30.79141922367081,Transport
公厕,生活服务,公厕,121.139362,30.81436,上海市,上海市,金山区,121.13481253639564,30.81647967719173,Toilet
公厕,生活服务,公厕,121.140354,30.801499,上海市,上海市,金山区,121.13580718019789,30.80362735177703,Toilet
社区卫生,医疗保健,综合医院,121.153386,30.80922,上海市,上海市,金山区,121.14886118235778,30.81136549824196,Medical_Service
廊下镇中联村卫生院,医疗保健,诊所,121.139628,30.814411,上海市,上海市,金山区,121.13507894559184,30.81653104432248,Medical_Service
廊下镇友好村卫生院,医疗保健,诊所,121.153381,30.809355,上海市,上海市,金山区,121.14885616155946,30.811500413865005,Medical_Service
廊下镇中民村卫生院,医疗保健,诊所,121.141558,30.801815,上海市,上海市,金山区,121.13701307439614,30.803945010277875,Medical_Service
横码头,交通设施,公交站,121.134375,30.797533,上海市,上海市,金山区,121.12981960669862,30.799654985730925,Transport
徐家楼,交通设施,公交站,121.134529,30.797394,上海市,上海市,金山区,121.1299738340386,30.79951627129729,Transport
招呼站,交通设施,公交站,121.135769,30.802518,上海市,上海市,金山区,121.13121516239464,30.80463913134417,Transport
泖秀浜,交通设施,公交站,121.13425,30.80508,上海市,上海市,金山区,121.12969379138887,30.807197623237585,Transport
泾泾桥,交通设施,公交站,121.135162,30.807837,上海市,上海市,金山区,121.13060684126933,30.809954325836195,Transport
天仙庵,交通设施,公交站,121.133204,30.79379,上海市,上海市,金山区,121.12864731115695,30.79591249031771,Transport
新村港,交通设施,公交站,121.036888,30.826369,上海市,上海市,金山区,121.03241039583628,30.82853059106408,Transport
网埭港,交通设施,公交站,121.045938,30.863111,上海市,上海市,金山区,121.04143113130756,30.86523002351709,Transport
杨树下,交通设施,公交站,121.033947,30.852074,上海市,上海市,金山区,121.02947634354402,30.85422835878424,Transport
计家浜,交通设施,公交站,121.045074,30.858475,上海市,上海市,金山区,121.04056989081512,30.86059864967306,Transport
新北村,交通设施,公交站,121.034944,30.830155,上海市,上海市,金山区,121.03047206703091,30.83231936653036,Transport
明星路新村港,交通设施,公交站,121.036698,30.826716,上海市,上海市,金山区,121.03222094665576,30.8288778709838,Transport
新义路杨树下,交通设施,公交站,121.033786,30.852419,上海市,上海市,金山区,121.02931582105882,30.85457357652099,Transport
明星路新北村,交通设施,公交站,121.035148,30.829977,上海市,上海市,金山区,121.03067544779812,30.832140945815187,Transport
新新村,交通设施,公交站,121.029873,30.840832,上海市,上海市,金山区,121.02541633832068,30.84300359266497,Transport
新义路计家浜,交通设施,公交站,121.045706,30.858757,上海市,上海市,金山区,121.04120013202468,30.860879069614917,Transport
招呼站,交通设施,公交站,121.026939,30.859626,上海市,上海市,金山区,121.02249044527164,30.86179474224516,Transport
招呼站,交通设施,公交站,121.028522,30.84351,上海市,上海市,金山区,121.02406954409642,30.845683713057856,Transport
老年活动室,交通设施,公交站,121.032692,30.834645,上海市,上海市,金山区,121.02822677625912,30.836812643546708,Transport
兴寒路徐泾港,交通设施,公交站,121.054139,30.851142,上海市,上海市,金山区,121.04961217924934,30.853250930419275,Transport
兴寒路寒泾,交通设施,公交站,121.051928,30.83763,上海市,上海市,金山区,121.0474076952422,30.839751049692776,Transport
兴寒路蒋浜,交通设施,公交站,121.04803,30.848791,上海市,上海市,金山区,121.04351872949164,30.850913744350933,Transport
兴寒路五星村,交通设施,公交站,121.049918,30.842427,上海市,上海市,金山区,121.04540235546727,30.84454941122965,Transport
北支港,交通设施,公交站,121.040442,30.856494,上海市,上海市,金山区,121.0359512335436,30.85862958031585,Transport
新新村村部,交通设施,公交站,121.02963,30.841295,上海市,上海市,金山区,121.02517409273683,30.84346698182169,Transport
新义立交桥,交通设施,公交站,121.02963,30.850507,上海市,上海市,金山区,121.02517331999812,30.85267367919597,Transport
兴寒路,交通设施,公交站,121.051263,30.850068,上海市,上海市,金山区,121.04674330059008,30.85218324380517,Transport
潮枫公路菖梧树,交通设施,公交站,121.020064,30.850175,上海市,上海市,金山区,121.01563972461648,30.852368652041605,Transport
潮枫公路新义村,交通设施,公交站,121.024258,30.855788,上海市,上海市,金山区,121.01981880274997,30.857966439515693,Transport
潮枫公路菖梧村,交通设施,公交站,121.02008,30.850071,上海市,上海市,金山区,121.01565567750286,30.85226466582942,Transport
东里浜,交通设施,公交站,121.028757,30.863184,上海市,上海市,金山区,121.02430211977652,30.8653456959875,Transport
新义路网埭港,交通设施,公交站,121.046027,30.862935,上海市,上海市,金山区,121.04151990389364,30.865053928211832,Transport
新义路便民服务点,交通设施,公交站,121.034549,30.85476,上海市,上海市,金山区,121.03007623085506,30.856911251644984,Transport
枫泾二路,交通设施,公交站,121.027086,30.859869,上海市,上海市,金山区,121.02263693445327,30.86203719587618,Transport
社区卫生,医疗保健,诊所,121.0348,30.854929,上海市,上海市,金山区,121.03032643322024,30.857079508949653,Medical_Service
新新村卫生院,医疗保健,诊所,121.032933,30.83403,上海市,上海市,金山区,121.0284670622018,30.8361973636487,Medical_Service
枫泾镇新义村中心卫生室,医疗保健,诊所,121.034609,30.854939,上海市,上海市,金山区,121.0301360283534,30.8570899937164,Medical_Service
蔷夹路夹漏村,交通设施,公交站,121.132403,30.842382,上海市,上海市,金山区,121.12784110355284,30.844476054880484,Transport
蔷夹路长浜,交通设施,公交站,121.127873,30.842455,上海市,上海市,金山区,121.12330542494485,30.84454345545797,Transport
蔷夹路夹漏埭,交通设施,公交站,121.124072,30.840407,上海市,上海市,金山区,121.11950042665416,30.84249247464952,Transport
兴坊路下坊村,交通设施,公交站,121.105854,30.857594,上海市,上海市,金山区,121.10126945670656,30.859656988421406,Transport
建安路兴坊路,交通设施,公交站,121.102187,30.862508,上海市,上海市,金山区,121.09760159055696,30.864567222416703,Transport
兴坊路下坊渡,交通设施,公交站,121.119861,30.858556,上海市,上海市,金山区,121.11528392774548,30.86062697786641,Transport
兴坊路,交通设施,公交站,121.106946,30.855936,上海市,上海市,金山区,121.10236185840792,30.8580003312944,Transport
枫泾镇下坊村中心卫生院,医疗保健,诊所,121.106386,30.857532,上海市,上海市,金山区,121.10180158156436,30.85959520416232,Medical_Service
姚家村,交通设施,公交站,121.171723,30.852966,上海市,上海市,金山区,121.16723081537047,30.85512055040256,Transport
胥浦庙,交通设施,公交站,121.165978,30.840788,上海市,上海市,金山区,121.1614751766914,30.84293868956135,Transport
浦江工业区,交通设施,公交站,121.173977,30.854137,上海市,上海市,金山区,121.16948930856086,30.8562951496554,Transport
马新村,交通设施,公交站,121.165178,30.833809,上海市,上海市,金山区,121.1606741529732,30.835962178346872,Transport
泖湾支路泖湾,交通设施,公交站,121.148636,30.835477,上海市,上海市,金山区,121.14410026172986,30.83759944743376,Transport
东马村,交通设施,公交站,121.164563,30.82745,上海市,上海市,金山区,121.16005845280188,30.829605645069417,Transport
栖枫路,交通设施,公交站,121.165662,30.837861,上海市,上海市,金山区,121.16115878623772,30.840012772131352,Transport
泖湾支路里浜,交通设施,公交站,121.142038,30.830926,上海市,上海市,金山区,121.13749138095936,30.83304036043046,Transport
红旗桥,交通设施,公交站,121.171639,30.847537,上海市,上海市,金山区,121.16714710250857,30.849694525542525,Transport
厍浜,交通设施,公交站,121.174,30.861807,上海市,上海市,金山区,121.16951170812136,30.863960743951985,Transport
厍浜路,交通设施,公交站,121.17384,30.857889,上海市,上海市,金山区,121.16935171294762,30.86004471584845,Transport
栖枫村,交通设施,公交站,121.169938,30.84129,上海市,上海市,金山区,121.1654431660926,30.84344789125601,Transport
施普桃园,交通设施,公交站,121.171672,30.851008,上海市,上海市,金山区,121.16717987675244,30.85316358534441,Transport
蒋古中心路,交通设施,公交站,121.150952,30.844169,上海市,上海市,金山区,121.14641971126032,30.84629041256489,Transport
大芒村,交通设施,公交站,121.154568,30.855454,上海市,上海市,金山区,121.1500414939312,30.85757523711788,Transport
大茫中心路,交通设施,公交站,121.142297,30.858361,上海市,上海市,金山区,121.13774847241082,30.860459983199224,Transport
东富路,交通设施,公交站,121.142986,30.861445,上海市,上海市,金山区,121.13843834153457,30.86354326875204,Transport
吕青公路,交通设施,公交站,121.136585,30.83391,上海市,上海市,金山区,121.13202968285064,30.83601457421048,Transport
溪北路社保所,交通设施,公交站,121.17505,30.826491,上海市,上海市,金山区,121.17056682342864,30.82866703797966,Transport
蒋古中心桥,交通设施,公交站,121.151025,30.84423,上海市,上海市,金山区,121.14649283978844,30.846351503432206,Transport
吕青公路曹靴,交通设施,公交站,121.158513,30.834101,上海市,上海市,金山区,121.1539958925049,30.836241637754448,Transport
招呼站,交通设施,公交站,121.149026,30.857848,上海市,上海市,金山区,121.144489061133,30.859958221155058,Transport
朱吕公路,交通设施,公交站,121.171107,30.831986,上海市,上海市,金山区,121.16661533114714,30.834151431888465,Transport
朱增路,交通设施,公交站,121.153258,30.857829,上海市,上海市,金山区,121.1487288244335,30.85994654184437,Transport
大茫村,交通设施,公交站,121.15426,30.855413,上海市,上海市,金山区,121.149732914566,30.857533713537645,Transport
朱平公路蔷荚路,交通设施,公交站,121.148467,30.842114,上海市,上海市,金山区,121.14393039760483,30.844232360309444,Transport
溪北路卫生中心,交通设施,公交站,121.174342,30.829511,上海市,上海市,金山区,121.16985712850216,30.831683979687572,Transport
吕青公路蔷薇村,交通设施,公交站,121.15384,30.835874,上海市,上海市,金山区,121.1493137781572,30.83800521576287,Transport
蔷夹路金家浜桥,交通设施,公交站,121.141678,30.842206,上海市,上海市,金山区,121.13712983956675,30.844313351911687,Transport
蔷夹路朱平公路,交通设施,公交站,121.147883,30.841906,上海市,上海市,金山区,121.14334537921138,30.844023500883992,Transport
朱吕公路溪北路,交通设施,公交站,121.171138,30.831996,上海市,上海市,金山区,121.1666463934369,30.834161485017063,Transport
泖湾支路黄家埭,交通设施,公交站,121.146969,30.83044,上海市,上海市,金山区,121.14243074554535,30.832562538886084,Transport
栖枫路朱吕公路,交通设施,公交站,121.165007,30.831968,上海市,上海市,金山区,121.16050296419172,30.834121907296066,Transport
厍浜厍浜路厍浜,交通设施,公交站,121.174041,30.862064,上海市,上海市,金山区,121.1695527699231,30.864217672267436,Transport
厍浜路栖枫支路,交通设施,公交站,121.174378,30.858189,上海市,上海市,金山区,121.16989078309972,30.860345561836937,Transport
栖枫支路红旗桥,交通设施,公交站,121.171573,30.847373,上海市,上海市,金山区,121.1670809818907,30.84953049479976,Transport
栖枫支路栖枫村,交通设施,公交站,121.169963,30.841293,上海市,上海市,金山区,121.1654682167114,30.84345093694655,Transport
朱吕公路栖枫路,交通设施,公交站,121.166932,30.832269,上海市,上海市,金山区,121.1624318250763,30.834426362368752,Transport
朱平公路胥浦塘桥,交通设施,公交站,121.14803,30.852131,上海市,上海市,金山区,121.14349177165158,30.85424285565284,Transport
朱平公路泖湾支路,交通设施,公交站,121.148823,30.8306,上海市,上海市,金山区,121.14428800923204,30.832725545536785,Transport
蔷夹路夹漏医务室,交通设施,公交站,121.136587,30.842389,上海市,上海市,金山区,121.1320309649962,30.84448872132893,Transport
泖湾支路,交通设施,公交站,121.138982,30.831825,上海市,上海市,金山区,121.13443046594594,30.83393422601932,Transport
泖湾支路吕青公路,交通设施,公交站,121.13668,30.833912,上海市,上海市,金山区,121.13212482227443,30.83601670742826,Transport
吕青公路朱平公路,交通设施,公交站,121.149184,30.836165,上海市,上海市,金山区,121.14464918408024,30.838287979951907,Transport
朱泾三路,交通设施,公交站,121.148302,30.857821,上海市,上海市,金山区,121.14376377124456,30.85993001681297,Transport
朱平公路朱吕公路,交通设施,公交站,121.14859,30.832973,上海市,上海市,金山区,121.14405439205014,30.835096799962937,Transport
朱平公路大茫中心路,交通设施,公交站,121.147404,30.85851,上海市,上海市,金山区,121.14286412571914,30.860617117347022,Transport
公厕,生活服务,公厕,121.175216,30.82646,上海市,上海市,金山区,121.17073316358524,30.828636369949034,Toilet
公厕,生活服务,公厕,121.174974,30.827859,上海市,上海市,金山区,121.17049055357892,30.83003411686154,Toilet
吕巷镇卫生室,医疗保健,综合医院,121.174656,30.829062,上海市,上海市,金山区,121.17017180530888,30.831235830287685,Medical_Service
吕巷镇社区卫生中心门诊楼,医疗保健,综合医院,121.174865,30.829054,上海市,上海市,金山区,121.17038123116173,30.83122823082764,Medical_Service
社区卫生,医疗保健,诊所,121.154821,30.83577,上海市,上海市,金山区,121.15029664163433,30.837903017362667,Medical_Service
社区卫生,医疗保健,诊所,121.17185,30.853099,上海市,上海市,金山区,121.1673580629036,30.85525371451737,Medical_Service
吕巷镇马新村中心卫生院,医疗保健,诊所,121.165726,30.834436,上海市,上海市,金山区,121.16122320472913,30.836589851394773,Medical_Service
朱泾镇大茫村中心卫生院,医疗保健,诊所,121.152356,30.861004,上海市,上海市,金山区,121.14782487272866,30.86311811658415,Medical_Service
兴北路唐宝塘,交通设施,公交站,121.105665,30.896055,上海市,上海市,金山区,121.10107713367827,30.89809540355224,Transport
内小港,交通设施,公交站,121.117887,30.873536,上海市,上海市,金山区,121.11330705196283,30.87559658357997,Transport
秀泾服装厂,交通设施,公交站,121.109615,30.876332,上海市,上海市,金山区,121.10502999510142,30.87838559018947,Transport
小港里,交通设施,公交站,121.124007,30.87395,上海市,上海市,金山区,121.11943250167144,30.876015965647092,Transport
三家村,交通设施,公交站,121.113975,30.87317,上海市,上海市,金山区,121.1093924180501,30.87522792978296,Transport
邱湾,交通设施,公交站,121.133014,30.889274,上海市,上海市,金山区,121.128448931038,30.89134154606813,Transport
临时站,交通设施,公交站,121.130526,30.896993,上海市,上海市,金山区,121.12595701233036,30.89905281630808,Transport
联盟,交通设施,公交站,121.121727,30.895647,上海市,上海市,金山区,121.11714842557326,30.897697958274183,Transport
兴北路贵泾村,交通设施,公交站,121.10543,30.892083,上海市,上海市,金山区,121.10084242675283,30.894125673691008,Transport
兴北路泖桥,交通设施,公交站,121.105298,30.891333,上海市,上海市,金山区,121.10071046601227,30.893376075479058,Transport
洋泾桥,交通设施,公交站,121.105365,30.876839,上海市,上海市,金山区,121.10077871635926,30.878890614401644,Transport
联盟,交通设施,公交站,121.121401,30.89561,上海市,上海市,金山区,121.1168221278742,30.89766067308114,Transport
秀泾,交通设施,公交站,121.113845,30.880075,上海市,上海市,金山区,121.10926175183434,30.882128799803343,Transport
秋弯,交通设施,公交站,121.13268,30.88919,上海市,上海市,金山区,121.1281144881257,30.891257158500345,Transport
招呼站,交通设施,公交站,121.118374,30.895061,上海市,上海市,金山区,121.11379259353755,30.89710932978253,Transport
亭枫公路秋弯,交通设施,公交站,121.132669,30.88921,上海市,上海市,金山区,121.12810347166278,30.891277132381376,Transport
兴豪路建定路,交通设施,公交站,121.097564,30.863392,上海市,上海市,金山区,121.09297890825282,30.865450386851798,Transport
待步泾,交通设施,公交站,121.124303,30.885672,上海市,上海市,金山区,121.11972780605656,30.887731394558923,Transport
朱枫线,交通设施,公交站,121.11773,30.894928,上海市,上海市,金山区,121.11314810608422,30.896975884319872,Transport
兴北路万枫公路,交通设施,公交站,121.101218,30.900553,上海市,上海市,金山区,121.09662933491371,30.902589749472323,Transport
朱枫线,交通设施,公交站,121.130373,30.896935,上海市,上海市,金山区,121.1258038238043,30.898994661333443,Transport
花开海上生态园,交通设施,公交站,121.114415,30.8803,上海市,上海市,金山区,121.109832075208,30.88235404604645,Transport
万枫公路兴北路,交通设施,公交站,121.105217,30.897777,上海市,上海市,金山区,121.10062890064374,30.89981624779749,Transport
线里浜,交通设施,公交站,121.100281,30.900209,上海市,上海市,金山区,121.0956924025934,30.902245851886143,Transport
兴北路亭枫公路,交通设施,公交站,121.105832,30.877435,上海市,上海市,金山区,121.10124575859074,30.879486412739848,Transport
亭枫公路待步泾,交通设施,公交站,121.123578,30.885277,上海市,上海市,金山区,121.11900210093818,30.887335883714567,Transport
兴北路,交通设施,公交站,121.100859,30.90013,上海市,上海市,金山区,121.09627038051468,30.902166956407708,Transport
联新路,交通设施,公交站,121.133546,30.897351,上海市,上海市,金山区,121.12898096730514,30.89941448380537,Transport
待步泾村便民店,交通设施,公交站,121.123758,30.879735,上海市,上海市,金山区,121.11918275515772,30.88179732172897,Transport
待步泾村卫生室,交通设施,公交站,121.12382,30.88338,上海市,上海市,金山区,121.11924450705,30.88544024488788,Transport
花开海上,交通设施,公交站,121.11386,30.880004,上海市,上海市,金山区,121.10927676672232,30.8820578512516,Transport
公厕,生活服务,公厕,121.105153,30.876209,上海市,上海市,金山区,121.10056673138963,30.87826091948736,Toilet
社区卫生,医疗保健,诊所,121.124058,30.883063,上海市,上海市,金山区,121.1194827766098,30.88512367509305,Medical_Service
社区卫生,医疗保健,诊所,121.101823,30.863749,上海市,上海市,金山区,121.09723747661565,30.865807441397408,Medical_Service
兴北路韩经浜,交通设施,公交站,121.101709,30.906065,上海市,上海市,金山区,121.09711986135748,30.908098554772817,Transport
长浜村,交通设施,公交站,121.106913,30.923429,上海市,上海市,松江区,121.1023230843976,30.92545360180321,Transport
兴北路韩坞村,交通设施,公交站,121.105501,30.913586,上海市,上海市,金山区,121.10091160271172,30.91561596999605,Transport
沈家浜,交通设施,公交站,121.130674,30.904119,上海市,上海市,松江区,121.1261045925354,30.906174785290467,Transport
南雉鸡汇,交通设施,公交站,121.131444,30.907618,上海市,上海市,松江区,121.12687528440232,30.909672678929784,Transport
沈家浜,交通设施,公交站,121.130699,30.904101,上海市,上海市,松江区,121.12612962589589,30.9061568270511,Transport
曙光村,交通设施,公交站,121.132862,30.913149,上海市,上海市,松江区,121.12829469019864,30.915202224329004,Transport
兴北路兴北支路,交通设施,公交站,121.101965,30.9091,上海市,上海市,金山区,121.09737560542168,30.911131795542904,Transport
兴北路,交通设施,公交站,121.101805,30.913152,上海市,上海市,金山区,121.09721525644542,30.91518136632311,Transport
沈家浜,交通设施,公交站,121.130725,30.904129,上海市,上海市,松江区,121.12615565662922,30.90618484283751,Transport
叶新公路泾文公路,交通设施,公交站,121.101527,30.937245,上海市,上海市,松江区,121.09693519422908,30.93925998737989,Transport
叶新公路文化村,交通设施,公交站,121.105671,30.937443,上海市,上海市,松江区,121.10107959587592,30.939458825204863,Transport
叶新公路五小村,交通设施,公交站,121.101469,30.937261,上海市,上海市,松江区,121.09687719305344,30.939275969701125,Transport
泾圩村,交通设施,公交站,121.102123,30.953722,上海市,上海市,松江区,121.09752979155375,30.95572724877376,Transport
文工路文兵路,交通设施,公交站,121.103868,30.939872,上海市,上海市,松江区,121.0992761015869,30.94188587051824,Transport
文工路后港路,交通设施,公交站,121.103551,30.945101,上海市,上海市,松江区,121.0989586202064,30.947111676515583,Transport
九星,交通设施,公交站,121.122815,30.942787,上海市,上海市,松江区,121.11823343415408,30.944811000963316,Transport
罗家岸,交通设施,公交站,121.133155,30.961921,上海市,上海市,松江区,121.1285839230523,30.9639455436709,Transport
诸家浜,交通设施,公交站,121.126933,30.974574,上海市,上海市,松江区,121.12235306488394,30.97658338364501,Transport
南泖村,交通设施,公交站,121.1302,30.948588,上海市,上海市,松江区,121.12562619693814,30.950616737802505,Transport
洙桥村,交通设施,公交站,121.113151,30.962928,上海市,上海市,松江区,121.10856027055848,30.96493216107951,Transport
南三村委会,交通设施,公交站,121.129982,30.962089,上海市,上海市,松江区,121.12540677004492,30.964109412390965,Transport
柴南队,交通设施,公交站,121.125875,30.962408,上海市,上海市,松江区,121.12129492490337,30.964423469237037,Transport
南三村,交通设施,公交站,121.135244,30.961854,上海市,上海市,松江区,121.1306758396152,30.96388139788784,Transport
兴旺村,交通设施,公交站,121.129866,30.954133,上海市,上海市,松江区,121.12529130549468,30.956158019470443,Transport
东夏村,交通设施,公交站,121.135391,30.973516,上海市,上海市,松江区,121.13082205344892,30.975536642832036,Transport
叶新支路,交通设施,公交站,121.115775,30.938444,上海市,上海市,松江区,121.11118798322173,30.9404645465105,Transport
叶新支路花卉公路,交通设施,公交站,121.122989,30.942768,上海市,上海市,松江区,121.11840760593996,30.94479218438414,Transport
叶新支路西厍公路,交通设施,公交站,121.134026,30.94038,上海市,上海市,松江区,121.12945795890722,30.94241855736749,Transport
叶新支路叶新公路,交通设施,公交站,121.115704,30.938242,上海市,上海市,松江区,121.11111695268316,30.94026261542618,Transport
西兴公路叶新支路,交通设施,公交站,121.128655,30.941832,上海市,上海市,松江区,121.1240798763389,30.943862907083403,Transport
叶新支路九星,交通设施,公交站,121.123086,30.942752,上海市,上海市,松江区,121.11850470269916,30.944776290320995,Transport
叶新支路西兴公路,交通设施,公交站,121.128439,30.941596,上海市,上海市,松江区,121.12386363811642,30.94362679354031,Transport
叶新公路西厍公路,交通设施,公交站,121.13396,30.940397,上海市,上海市,松江区,121.12939186594946,30.942435458691595,Transport
叶新支路叶新公路,交通设施,公交站,121.115708,30.938253,上海市,上海市,松江区,121.11112095443022,30.9402736117653,Transport
叶新支路西厍公路,交通设施,公交站,121.134079,30.940368,上海市,上海市,松江区,121.12951103351804,30.94240663571168,Transport
公厕,生活服务,公厕,121.117433,30.973271,上海市,上海市,松江区,121.11284418243808,30.975272023889858,Toilet
公厕,生活服务,公厕,121.107317,30.941182,上海市,上海市,松江区,121.10272567583014,30.94319617728304,Toilet
公厕,生活服务,公厕,121.107126,30.942963,上海市,上海市,松江区,121.10253447026768,30.944976041517734,Toilet
南三村卫生院,医疗保健,诊所,121.130274,30.961501,上海市,上海市,松江区,121.12569918643356,30.963522121574425,Medical_Service
卫九路,交通设施,公交站,121.273639,30.701276,上海市,上海市,金山区,121.26924278597676,30.703595650850065,Transport
周家村,交通设施,公交站,121.273902,30.702743,上海市,上海市,金山区,121.26950537070924,30.705061696507787,Transport
沪杭公路卫八路,交通设施,公交站,121.286012,30.70474,上海市,上海市,金山区,121.28159896043098,30.707044503329108,Transport
金一路卫七路,交通设施,公交站,121.302003,30.705013,上海市,上海市,金山区,121.29756142743048,30.70729363946755,Transport
金一路卫四路,交通设施,公交站,121.317009,30.709688,上海市,上海市,金山区,121.31253525309091,30.711939527571584,Transport
金一路卫五路,交通设施,公交站,121.309155,30.708697,上海市,上海市,金山区,121.30469841004316,30.710963446180813,Transport
