POPID,pop_loc,population,Elderly_pe,accessibility_score,Lon,Lat,geometry_type,x,y,geometry_coordinates
189,"121.539812,31.300449",262.23123,0.16627,0.16552442720250837,121.539812,31.300449,Point,121.539812,31.300449,"[121.539812, 31.300449]"
190,"121.54071,31.300449",180.06815,0.16627,0.12241903397534779,121.54071,31.300449,Point,121.54071,31.300449,"[121.54071, 31.300449]"
191,"121.541609,31.300449",121.30805,0.16627,0.07645618938949933,121.541609,31.300449,Point,121.541609,31.300449,"[121.541609, 31.300449]"
192,"121.542507,31.300449",454.31894,0.16627,0.033803914147948345,121.542507,31.300449,Point,121.542507,31.300449,"[121.542507, 31.300449]"
193,"121.543405,31.300449",569.00439,0.16627,0.052437719173296204,121.543405,31.300449,Point,121.543405,31.300449,"[121.543405, 31.300449]"
194,"121.544304,31.300449",396.81073,0.16627,0.03603595391341573,121.544304,31.300449,Point,121.544304,31.300449,"[121.544304, 31.300449]"
195,"121.509269,31.29955",241.90561,0.16627,0.0,121.509269,31.29955,Point,121.509269,31.29955,"[121.509269, 31.29955]"
196,"121.510168,31.29955",303.52698,0.16627,0.0,121.510168,31.29955,Point,121.510168,31.29955,"[121.510168, 31.29955]"
197,"121.511066,31.29955",305.50159,0.16627,0.0,121.511066,31.29955,Point,121.511066,31.29955,"[121.511066, 31.29955]"
198,"121.511964,31.29955",357.92133,0.16627,0.0,121.511964,31.29955,Point,121.511964,31.29955,"[121.511964, 31.29955]"
199,"121.512863,31.29955",301.72488,0.16627,0.251556593870257,121.512863,31.29955,Point,121.512863,31.29955,"[121.512863, 31.29955]"
200,"121.513761,31.29955",251.05144,0.16627,0.44939407303032036,121.513761,31.29955,Point,121.513761,31.29955,"[121.513761, 31.29955]"
201,"121.514659,31.29955",240.02577,0.16627,0.7694775427347862,121.514659,31.29955,Point,121.514659,31.29955,"[121.514659, 31.29955]"
202,"121.515558,31.29955",281.30923,0.16627,0.5899112325937071,121.515558,31.29955,Point,121.515558,31.29955,"[121.515558, 31.29955]"
203,"121.516456,31.29955",245.51338,0.16627,2.1697450687216016,121.516456,31.29955,Point,121.516456,31.29955,"[121.516456, 31.29955]"
204,"121.517354,31.29955",113.63947,0.16627,3.621363062204818,121.517354,31.29955,Point,121.517354,31.29955,"[121.517354, 31.29955]"
205,"121.518253,31.29955",104.11074,0.16627,5.629867751464021,121.518253,31.29955,Point,121.518253,31.29955,"[121.518253, 31.29955]"
206,"121.519151,31.29955",158.1898,0.16627,7.060917709850729,121.519151,31.29955,Point,121.519151,31.29955,"[121.519151, 31.29955]"
207,"121.520049,31.29955",107.21534,0.16627,8.430480942941543,121.520049,31.29955,Point,121.520049,31.29955,"[121.520049, 31.29955]"
208,"121.520948,31.29955",79.13707,0.16627,9.85311839888638,121.520948,31.29955,Point,121.520948,31.29955,"[121.520948, 31.29955]"
209,"121.521846,31.29955",53.534382,0.16627,12.957004602755614,121.521846,31.29955,Point,121.521846,31.29955,"[121.521846, 31.29955]"
210,"121.522744,31.29955",47.837154,0.16627,14.245312312085254,121.522744,31.29955,Point,121.522744,31.29955,"[121.522744, 31.29955]"
211,"121.523642,31.29955",45.813801,0.16627,18.047946834088567,121.523642,31.29955,Point,121.523642,31.29955,"[121.523642, 31.29955]"
212,"121.524541,31.29955",46.597599,0.16627,17.473672663855943,121.524541,31.29955,Point,121.524541,31.29955,"[121.524541, 31.29955]"
213,"121.525439,31.29955",15.080809,0.16627,16.973657874184386,121.525439,31.29955,Point,121.525439,31.29955,"[121.525439, 31.29955]"
214,"121.526337,31.29955",22.92078,0.16627,7.1146162693629025,121.526337,31.29955,Point,121.526337,31.29955,"[121.526337, 31.29955]"
215,"121.527236,31.29955",34.592377,0.16627,13.702361587514742,121.527236,31.29955,Point,121.527236,31.29955,"[121.527236, 31.29955]"
216,"121.528134,31.29955",156.81389,0.16627,11.85469296845833,121.528134,31.29955,Point,121.528134,31.29955,"[121.528134, 31.29955]"
217,"121.529032,31.29955",273.79749,0.16627,0.43935220905544115,121.529032,31.29955,Point,121.529032,31.29955,"[121.529032, 31.29955]"
218,"121.529931,31.29955",195.90779,0.16627,0.6553964124779379,121.529931,31.29955,Point,121.529931,31.29955,"[121.529931, 31.29955]"
219,"121.530829,31.29955",182.20381,0.16627,1.031391175791379,121.530829,31.29955,Point,121.530829,31.29955,"[121.530829, 31.29955]"
220,"121.531727,31.29955",177.38622,0.16627,1.110753206277435,121.531727,31.29955,Point,121.531727,31.29955,"[121.531727, 31.29955]"
221,"121.532626,31.29955",192.4299,0.16627,0.6746450828344428,121.532626,31.29955,Point,121.532626,31.29955,"[121.532626, 31.29955]"
222,"121.533524,31.29955",257.38843,0.16627,1.0549925734654957,121.533524,31.29955,Point,121.533524,31.29955,"[121.533524, 31.29955]"
223,"121.534422,31.29955",301.5968,0.16627,1.1100434804378851,121.534422,31.29955,Point,121.534422,31.29955,"[121.534422, 31.29955]"
224,"121.535321,31.29955",263.72626,0.16627,0.6482355500850809,121.535321,31.29955,Point,121.535321,31.29955,"[121.535321, 31.29955]"
225,"121.536219,31.29955",236.30559,0.16627,0.2130647042157569,121.536219,31.29955,Point,121.536219,31.29955,"[121.536219, 31.29955]"
226,"121.537117,31.29955",199.98994,0.16627,0.0871876968027458,121.537117,31.29955,Point,121.537117,31.29955,"[121.537117, 31.29955]"
227,"121.538016,31.29955",247.90829,0.16627,0.07163421408365367,121.538016,31.29955,Point,121.538016,31.29955,"[121.538016, 31.29955]"
228,"121.538914,31.29955",201.42809,0.16627,0.02440047698895349,121.538914,31.29955,Point,121.538914,31.29955,"[121.538914, 31.29955]"
229,"121.539812,31.29955",239.52478,0.16627,0.10161027517263073,121.539812,31.29955,Point,121.539812,31.29955,"[121.539812, 31.29955]"
230,"121.54071,31.29955",164.44395,0.16627,0.05132935195837489,121.54071,31.29955,Point,121.54071,31.29955,"[121.54071, 31.29955]"
231,"121.541609,31.29955",166.7076,0.16627,0.03204729180830775,121.541609,31.29955,Point,121.541609,31.29955,"[121.541609, 31.29955]"
232,"121.542507,31.29955",202.9756,0.16627,0.018604373376237916,121.542507,31.29955,Point,121.542507,31.29955,"[121.542507, 31.29955]"
233,"121.543405,31.29955",255.56194,0.16627,0.0,121.543405,31.29955,Point,121.543405,31.29955,"[121.543405, 31.29955]"
234,"121.544304,31.29955",180.21983,0.16627,0.0,121.544304,31.29955,Point,121.544304,31.29955,"[121.544304, 31.29955]"
235,"121.545202,31.29955",154.59689,0.16627,0.02516196244344006,121.545202,31.29955,Point,121.545202,31.29955,"[121.545202, 31.29955]"
236,"121.505676,31.298652",257.28479,0.16627,0.011077325831596034,121.505676,31.298652,Point,121.505676,31.298652,"[121.505676, 31.298652]"
237,"121.506574,31.298652",313.04443,0.16627,0.009223593208658796,121.506574,31.298652,Point,121.506574,31.298652,"[121.506574, 31.298652]"
238,"121.507473,31.298652",259.83606,0.16627,0.0076002395054132026,121.507473,31.298652,Point,121.507473,31.298652,"[121.507473, 31.298652]"
239,"121.508371,31.298652",321.7999,0.16627,0.0062571602000275625,121.508371,31.298652,Point,121.508371,31.298652,"[121.508371, 31.298652]"
240,"121.509269,31.298652",306.18951,0.16627,0.0,121.509269,31.298652,Point,121.509269,31.298652,"[121.509269, 31.298652]"
241,"121.510168,31.298652",225.68855,0.16627,0.003434683845533494,121.510168,31.298652,Point,121.510168,31.298652,"[121.510168, 31.298652]"
242,"121.511066,31.298652",230.08388,0.16627,0.0,121.511066,31.298652,Point,121.511066,31.298652,"[121.511066, 31.298652]"
243,"121.511964,31.298652",355.3472,0.16627,0.16456703413748872,121.511964,31.298652,Point,121.511964,31.298652,"[121.511964, 31.298652]"
244,"121.512863,31.298652",207.79674,0.16627,0.3695233962930686,121.512863,31.298652,Point,121.512863,31.298652,"[121.512863, 31.298652]"
245,"121.513761,31.298652",165.59523,0.16627,0.4834012096959122,121.513761,31.298652,Point,121.513761,31.298652,"[121.513761, 31.298652]"
246,"121.514659,31.298652",291.70737,0.16627,0.5496153853028464,121.514659,31.298652,Point,121.514659,31.298652,"[121.514659, 31.298652]"
247,"121.515558,31.298652",202.13507,0.16627,0.7011540275366344,121.515558,31.298652,Point,121.515558,31.298652,"[121.515558, 31.298652]"
248,"121.516456,31.298652",239.00812,0.16627,2.5136581357243504,121.516456,31.298652,Point,121.516456,31.298652,"[121.516456, 31.298652]"
249,"121.517354,31.298652",134.57657,0.16627,1.7401385441146677,121.517354,31.298652,Point,121.517354,31.298652,"[121.517354, 31.298652]"
250,"121.518253,31.298652",107.54837,0.16627,4.802878860070897,121.518253,31.298652,Point,121.518253,31.298652,"[121.518253, 31.298652]"
251,"121.519151,31.298652",108.69576,0.16627,5.697156132583584,121.519151,31.298652,Point,121.519151,31.298652,"[121.519151, 31.298652]"
252,"121.520049,31.298652",117.59103,0.16627,6.591618594950837,121.520049,31.298652,Point,121.520049,31.298652,"[121.520049, 31.298652]"
253,"121.520948,31.298652",87.505501,0.16627,9.183162739600121,121.520948,31.298652,Point,121.520948,31.298652,"[121.520948, 31.298652]"
254,"121.521846,31.298652",76.526451,0.16627,12.577779993384844,121.521846,31.298652,Point,121.521846,31.298652,"[121.521846, 31.298652]"
255,"121.522744,31.298652",51.671001,0.16627,12.04358189281922,121.522744,31.298652,Point,121.522744,31.298652,"[121.522744, 31.298652]"
256,"121.523642,31.298652",48.024429,0.16627,19.492059954925075,121.523642,31.298652,Point,121.523642,31.298652,"[121.523642, 31.298652]"
257,"121.524541,31.298652",81.946487,0.16627,19.205932359019066,121.524541,31.298652,Point,121.524541,31.298652,"[121.524541, 31.298652]"
258,"121.525439,31.298652",14.923817,0.16627,17.603634166472638,121.525439,31.298652,Point,121.525439,31.298652,"[121.525439, 31.298652]"
259,"121.526337,31.298652",24.836239,0.16627,15.137603382980949,121.526337,31.298652,Point,121.526337,31.298652,"[121.526337, 31.298652]"
260,"121.527236,31.298652",20.992737,0.16627,13.330126289409863,121.527236,31.298652,Point,121.527236,31.298652,"[121.527236, 31.298652]"
261,"121.528134,31.298652",120.94125,0.16627,9.917127987337444,121.528134,31.298652,Point,121.528134,31.298652,"[121.528134, 31.298652]"
262,"121.529032,31.298652",225.0004,0.16627,0.45135883422011197,121.529032,31.298652,Point,121.529032,31.298652,"[121.529032, 31.298652]"
263,"121.529931,31.298652",248.30931,0.16627,0.6568555292663505,121.529931,31.298652,Point,121.529931,31.298652,"[121.529931, 31.298652]"
264,"121.530829,31.298652",202.95041,0.16627,0.9177178651855697,121.530829,31.298652,Point,121.530829,31.298652,"[121.530829, 31.298652]"
265,"121.531727,31.298652",214.13609,0.16627,1.9475614623179034,121.531727,31.298652,Point,121.531727,31.298652,"[121.531727, 31.298652]"
266,"121.532626,31.298652",289.70844,0.16627,2.588093941937494,121.532626,31.298652,Point,121.532626,31.298652,"[121.532626, 31.298652]"
267,"121.533524,31.298652",268.21948,0.16627,1.201690412761597,121.533524,31.298652,Point,121.533524,31.298652,"[121.533524, 31.298652]"
268,"121.534422,31.298652",318.25809,0.16627,1.0181859612198099,121.534422,31.298652,Point,121.534422,31.298652,"[121.534422, 31.298652]"
269,"121.535321,31.298652",226.26932,0.16627,0.028096242285757002,121.535321,31.298652,Point,121.535321,31.298652,"[121.535321, 31.298652]"
270,"121.536219,31.298652",233.4485,0.16627,0.030513133248293176,121.536219,31.298652,Point,121.536219,31.298652,"[121.536219, 31.298652]"
271,"121.537117,31.298652",204.28119,0.16627,0.043032582706879235,121.537117,31.298652,Point,121.537117,31.298652,"[121.537117, 31.298652]"
272,"121.538016,31.298652",230.41693,0.16627,0.047895512227805734,121.538016,31.298652,Point,121.538016,31.298652,"[121.538016, 31.298652]"
273,"121.538914,31.298652",231.3062,0.16627,0.057797750506918336,121.538914,31.298652,Point,121.538914,31.298652,"[121.538914, 31.298652]"
274,"121.539812,31.298652",253.48827,0.16627,0.056824665995418175,121.539812,31.298652,Point,121.539812,31.298652,"[121.539812, 31.298652]"
275,"121.54071,31.298652",149.39508,0.16627,0.08300768671230813,121.54071,31.298652,Point,121.54071,31.298652,"[121.54071, 31.298652]"
276,"121.541609,31.298652",161.86459,0.16627,0.021427000044139284,121.541609,31.298652,Point,121.541609,31.298652,"[121.541609, 31.298652]"
277,"121.542507,31.298652",237.70943,0.16627,0.009330403971276258,121.542507,31.298652,Point,121.542507,31.298652,"[121.542507, 31.298652]"
278,"121.543405,31.298652",287.69165,0.16627,0.007213586862738578,121.543405,31.298652,Point,121.543405,31.298652,"[121.543405, 31.298652]"
279,"121.544304,31.298652",246.45731,0.16627,0.006796490065081344,121.544304,31.298652,Point,121.544304,31.298652,"[121.544304, 31.298652]"
280,"121.545202,31.298652",181.96588,0.16627,0.018494426701855745,121.545202,31.298652,Point,121.545202,31.298652,"[121.545202, 31.298652]"
281,"121.502083,31.297754",311.82928,0.16627,0.044312606974235294,121.502083,31.297754,Point,121.502083,31.297754,"[121.502083, 31.297754]"
282,"121.502981,31.297754",344.7803,0.16627,0.033627959454765224,121.502981,31.297754,Point,121.502981,31.297754,"[121.502981, 31.297754]"
283,"121.50388,31.297754",350.93365,0.16627,0.028597635021728594,121.50388,31.297754,Point,121.50388,31.297754,"[121.50388, 31.297754]"
284,"121.504778,31.297754",298.74545,0.16627,0.030059849394053425,121.504778,31.297754,Point,121.504778,31.297754,"[121.504778, 31.297754]"
285,"121.505676,31.297754",334.80792,0.16627,0.023750276030840393,121.505676,31.297754,Point,121.505676,31.297754,"[121.505676, 31.297754]"
286,"121.506574,31.297754",317.25598,0.16627,0.021339467282598862,121.506574,31.297754,Point,121.506574,31.297754,"[121.506574, 31.297754]"
287,"121.507473,31.297754",319.50562,0.16627,0.01652847884640142,121.507473,31.297754,Point,121.507473,31.297754,"[121.507473, 31.297754]"
288,"121.508371,31.297754",308.28613,0.16627,0.010837234870089314,121.508371,31.297754,Point,121.508371,31.297754,"[121.508371, 31.297754]"
289,"121.509269,31.297754",225.25623,0.16627,0.00810715381754606,121.509269,31.297754,Point,121.509269,31.297754,"[121.509269, 31.297754]"
290,"121.510168,31.297754",204.19405,0.16627,0.004150727396970106,121.510168,31.297754,Point,121.510168,31.297754,"[121.510168, 31.297754]"
291,"121.511066,31.297754",223.9901,0.16627,0.002009650470048338,121.511066,31.297754,Point,121.511066,31.297754,"[121.511066, 31.297754]"
292,"121.511964,31.297754",297.21628,0.16627,0.0013740613060200088,121.511964,31.297754,Point,121.511964,31.297754,"[121.511964, 31.297754]"
293,"121.512863,31.297754",206.78932,0.16627,0.007876419945614586,121.512863,31.297754,Point,121.512863,31.297754,"[121.512863, 31.297754]"
294,"121.513761,31.297754",182.75916,0.16627,0.38417561462514715,121.513761,31.297754,Point,121.513761,31.297754,"[121.513761, 31.297754]"
295,"121.514659,31.297754",281.88187,0.16627,0.37908432094097694,121.514659,31.297754,Point,121.514659,31.297754,"[121.514659, 31.297754]"
296,"121.515558,31.297754",261.63715,0.16627,0.5091760248314549,121.515558,31.297754,Point,121.515558,31.297754,"[121.515558, 31.297754]"
297,"121.516456,31.297754",243.19858,0.16627,0.409874144518729,121.516456,31.297754,Point,121.516456,31.297754,"[121.516456, 31.297754]"
298,"121.517354,31.297754",141.7227,0.16627,1.5542140657153087,121.517354,31.297754,Point,121.517354,31.297754,"[121.517354, 31.297754]"
299,"121.518253,31.297754",113.39445,0.16627,0.1574198674921279,121.518253,31.297754,Point,121.518253,31.297754,"[121.518253, 31.297754]"
300,"121.519151,31.297754",114.85394,0.16627,2.912491771295051,121.519151,31.297754,Point,121.519151,31.297754,"[121.519151, 31.297754]"
301,"121.520049,31.297754",113.27649,0.16627,4.646699296677314,121.520049,31.297754,Point,121.520049,31.297754,"[121.520049, 31.297754]"
302,"121.520948,31.297754",83.708427,0.16627,3.9535736263859427,121.520948,31.297754,Point,121.520948,31.297754,"[121.520948, 31.297754]"
303,"121.521846,31.297754",87.9506,0.16627,10.50923886368171,121.521846,31.297754,Point,121.521846,31.297754,"[121.521846, 31.297754]"
304,"121.522744,31.297754",51.105129,0.16627,8.79611425519839,121.522744,31.297754,Point,121.522744,31.297754,"[121.522744, 31.297754]"
305,"121.523642,31.297754",63.839771,0.16627,20.19636138909196,121.523642,31.297754,Point,121.523642,31.297754,"[121.523642, 31.297754]"
306,"121.524541,31.297754",103.08638,0.16627,20.358512772026977,121.524541,31.297754,Point,121.524541,31.297754,"[121.524541, 31.297754]"
307,"121.525439,31.297754",27.677259,0.16627,15.837762257389624,121.525439,31.297754,Point,121.525439,31.297754,"[121.525439, 31.297754]"
308,"121.526337,31.297754",83.002068,0.16627,17.37321482083079,121.526337,31.297754,Point,121.526337,31.297754,"[121.526337, 31.297754]"
309,"121.527236,31.297754",54.468182,0.16627,15.273167487833948,121.527236,31.297754,Point,121.527236,31.297754,"[121.527236, 31.297754]"
310,"121.528134,31.297754",143.92801,0.16627,12.258368418520387,121.528134,31.297754,Point,121.528134,31.297754,"[121.528134, 31.297754]"
311,"121.529032,31.297754",254.24696,0.16627,10.288114831704,121.529032,31.297754,Point,121.529032,31.297754,"[121.529032, 31.297754]"
312,"121.529931,31.297754",206.55762,0.16627,7.3119683364452275,121.529931,31.297754,Point,121.529931,31.297754,"[121.529931, 31.297754]"
313,"121.530829,31.297754",278.41281,0.16627,3.94008942248288,121.530829,31.297754,Point,121.530829,31.297754,"[121.530829, 31.297754]"
314,"121.531727,31.297754",305.62463,0.16627,4.217336774667789,121.531727,31.297754,Point,121.531727,31.297754,"[121.531727, 31.297754]"
315,"121.532626,31.297754",344.8616,0.16627,1.2084278558046844,121.532626,31.297754,Point,121.532626,31.297754,"[121.532626, 31.297754]"
316,"121.533524,31.297754",313.09451,0.16627,1.4778986797784541,121.533524,31.297754,Point,121.533524,31.297754,"[121.533524, 31.297754]"
317,"121.534422,31.297754",307.49457,0.16627,0.8005491788506052,121.534422,31.297754,Point,121.534422,31.297754,"[121.534422, 31.297754]"
318,"121.535321,31.297754",213.22571,0.16627,0.019411846112166137,121.535321,31.297754,Point,121.535321,31.297754,"[121.535321, 31.297754]"
319,"121.536219,31.297754",247.57939,0.16627,0.028027316912648287,121.536219,31.297754,Point,121.536219,31.297754,"[121.536219, 31.297754]"
320,"121.537117,31.297754",118.81635,0.16627,0.018765138175661757,121.537117,31.297754,Point,121.537117,31.297754,"[121.537117, 31.297754]"
321,"121.538016,31.297754",210.43736,0.16627,0.02616076704801403,121.538016,31.297754,Point,121.538016,31.297754,"[121.538016, 31.297754]"
322,"121.538914,31.297754",154.09694,0.16627,0.020891958648851877,121.538914,31.297754,Point,121.538914,31.297754,"[121.538914, 31.297754]"
323,"121.539812,31.297754",208.90067,0.16627,0.0351448810218032,121.539812,31.297754,Point,121.539812,31.297754,"[121.539812, 31.297754]"
324,"121.54071,31.297754",150.98154,0.16627,0.07357521448396911,121.54071,31.297754,Point,121.54071,31.297754,"[121.54071, 31.297754]"
325,"121.541609,31.297754",208.88292,0.16627,0.04766771685662673,121.541609,31.297754,Point,121.541609,31.297754,"[121.541609, 31.297754]"
326,"121.542507,31.297754",192.37752,0.16627,0.028030504378875276,121.542507,31.297754,Point,121.542507,31.297754,"[121.542507, 31.297754]"
327,"121.543405,31.297754",201.04369,0.16627,0.02627107318534885,121.543405,31.297754,Point,121.543405,31.297754,"[121.543405, 31.297754]"
328,"121.544304,31.297754",209.25551,0.16627,0.016951743119748383,121.544304,31.297754,Point,121.544304,31.297754,"[121.544304, 31.297754]"
